Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
974,-2359.0,1000,151,0
975,-1177.0,532,74,1
976,-2264.0,917,152,1
977,-1411.0,595,93,1
978,-378.0,156,27,1
979,-2161.0,868,146,1
980,-2366.0,983,156,1
981,-2395.0,1000,155,0
982,-2319.0,900,160,1
983,-1654.0,721,106,1
984,-2332.0,1000,148,0
985,-1229.0,449,89,1
986,-1510.0,631,100,1
987,-2169.0,849,149,1
988,-1012.0,421,68,1
989,-1035.0,390,74,1
990,-2315.0,977,151,1
991,-817.0,298,60,1
992,-1550.0,635,104,1
993,-2404.0,1000,156,0
994,-2557.0,1000,173,0
995,-2368.0,1000,152,0
996,-2282.0,908,155,1
997,-2440.0,1000,160,0
998,-1259.0,506,86,1
999,-1114.0,451,76,1
1000,-1669.0,655,115,1
1001,-2386.0,1000,154,0
1002,-1424.0,563,98,1
1003,-1302.0,558,85,1
1004,-2336.0,971,154,1
1005,-1160.0,434,83,1
1006,-1084.0,457,72,1
1007,-1639.0,652,112,1
1008,-1344.0,519,94,1
1009,-2377.0,1000,153,0
1010,-1107.0,417,79,1
1011,-1422.0,561,98,1
1012,-2377.0,1000,153,0
1013,-648.0,255,46,1
1014,-1185.0,522,76,1
1015,-1313.0,515,91,1
1016,-2303.0,983,149,1
1017,-2392.0,982,159,1
1018,-1301.0,548,86,1
1019,-1054.0,436,71,1
1020,-712.0,265,52,1
1021,-811.0,310,58,1
1022,-2413.0,1000,157,0
1023,-447.0,171,33,1
1024,-1074.0,438,73,1
1025,-985.0,385,69,1
1026,-2377.0,1000,153,0
1027,-879.0,378,58,1
1028,-1197.0,462,84,1
1029,-2386.0,1000,154,0
1030,-2395.0,1000,155,0
1031,-1685.0,716,110,1
1032,-1740.0,726,115,1
1033,-978.0,414,65,1
1034,-1140.0,513,72,1
1035,-2350.0,1000,150,0
1036,-2189.0,851,151,1
1037,-1600.0,649,108,1
1038,-1746.0,759,112,1
1039,-1202.0,476,83,1
1040,-2395.0,1000,155,0
1041,-1354.0,520,95,1
1042,-1202.0,485,82,1
1043,-1282.0,502,89,1
1044,-2440.0,1000,160,0
1045,-1416.0,564,97,1
1046,-1509.0,630,100,1
1047,-780.0,297,56,1
1048,-2213.0,848,154,1
1049,-1066.0,394,77,1
1050,-754.0,280,55,1
1051,-2206.0,1000,134,0
1052,-2441.0,968,166,1
1053,-1708.0,721,112,1
1054,-886.0,358,61,1
1055,-1240.0,505,84,1
1056,-2451.0,996,164,1
1057,-2377.0,1000,153,0
1058,-1202.0,521,78,1
1059,-2476.0,1000,164,0
1060,-1428.0,594,95,1
1061,-1790.0,794,113,1
1062,-2101.0,943,131,1
1063,-2494.0,1000,166,0
1064,-970.0,388,67,1
1065,-1538.0,587,108,1
1066,-1552.0,646,103,1
1067,-2385.0,984,158,1
1068,-1696.0,718,111,1
1069,-955.0,382,66,1
1070,-1192.0,511,78,1
1071,-2332.0,1000,148,0
1072,-1937.0,797,129,1
1073,-840.0,321,60,1
1074,-2393.0,992,158,1
1075,-1254.0,528,83,1
1076,-1287.0,543,85,1
1077,-1721.0,680,118,1
1078,-1526.0,638,101,1
1079,-1114.0,505,70,1
1080,-1964.0,788,133,1
1081,-771.0,288,56,1
1082,-2371.0,943,161,1
1083,-446.0,215,28,1
1084,-705.0,285,49,1
1085,-2503.0,1000,167,0
1086,-1208.0,509,80,1
1087,-942.0,387,64,1
1088,-1338.0,549,90,1
1089,-1074.0,411,76,1
1090,-1621.0,652,110,1
1091,-2043.0,813,139,1
1092,-2476.0,1000,164,0
1093,-1336.0,565,88,1
1094,-1936.0,778,131,1
1095,-1834.0,721,126,1
1096,-1486.0,589,102,1
1097,-1051.0,451,69,1
1098,-2316.0,933,156,1
1099,-896.0,359,62,1
1100,-1257.0,504,86,1
1101,-1150.0,496,75,1
1102,-2395.0,1000,155,0
1103,-1358.0,569,90,1
1104,-2370.0,987,156,1
1105,-2180.0,914,143,1
1106,-1940.0,800,129,1
1107,-1546.0,649,102,1
1108,-2393.0,983,159,1
1109,-2305.0,1000,145,0
1110,-1329.0,549,89,1
1111,-835.0,334,58,1
1112,-2386.0,1000,154,0
1113,-1871.0,722,130,1
1114,-1721.0,770,108,1
1115,-1631.0,662,110,1
1116,-1123.0,442,78,1
1117,-660.0,294,43,1
1118,-823.0,286,62,1
1119,-2278.0,1000,142,0
1120,-1586.0,590,113,1
1121,-917.0,398,60,1
1122,-2146.0,862,145,1
1123,-1433.0,599,95,1
1124,-1241.0,560,78,1
1125,-2485.0,1000,165,0
1126,-1425.0,609,93,1
1127,-2359.0,1000,151,0
1128,-2266.0,973,146,1
1129,-831.0,339,57,1
1130,-2323.0,1000,147,0
1131,-1254.0,510,85,1
1132,-1143.0,507,73,1
1133,-1544.0,611,106,1
1134,-1451.0,554,102,1
1135,-1968.0,819,130,1
1136,-1086.0,414,77,1
1137,-2382.0,999,156,1
1138,-1114.0,451,76,1
1139,-1582.0,658,105,1
1140,-2350.0,1000,150,0
1141,-538.0,199,40,1
1142,-1059.0,441,71,1
1143,-1170.0,507,76,1
1144,-1188.0,462,83,1
1145,-1419.0,558,98,1
1146,-1960.0,748,137,1
1147,-2365.0,982,156,1
1148,-662.0,251,48,1
1149,-2215.0,1000,135,0
1150,-1516.0,628,101,1
1151,-1631.0,680,108,1
1152,-1696.0,700,113,1
1153,-918.0,327,68,1
1154,-990.0,381,70,1
1155,-687.0,267,49,1
1156,-2332.0,1000,148,0
1157,-1345.0,511,95,1
1158,-1225.0,490,84,1
1159,-1338.0,567,88,1
1160,-2306.0,923,156,1
1161,-913.0,385,61,1
1162,-1477.0,607,99,1
1163,-861.0,324,62,1
1164,-1485.0,588,102,1
1165,-2458.0,1000,162,0
1166,-1005.0,432,66,1
1167,-2323.0,1000,147,0
1168,-1173.0,501,77,1
1169,-1218.0,501,82,1
1170,-1661.0,728,106,1
1171,-2332.0,1000,148,0
1172,-2125.0,868,142,1
1173,-1338.0,531,92,1
1174,-1392.0,549,96,1
1175,-1316.0,563,86,1
1176,-1445.0,566,100,1
1177,-2031.0,873,131,1
1178,-1272.0,528,85,1
1179,-384.0,144,29,1
1180,-974.0,401,66,1
1181,-2410.0,991,160,1
1182,-931.0,349,67,1
1183,-941.0,341,69,1
1184,-394.0,199,24,1
1185,-2197.0,1000,133,0
1186,-1587.0,645,107,1
1187,-2368.0,1000,152,0
1188,-1229.0,485,85,1
1189,-1815.0,765,119,1
1190,-1961.0,866,124,1
1191,-902.0,383,60,1
1192,-2284.0,910,155,1
1193,-2083.0,844,140,1
1194,-745.0,253,57,1
1195,-1407.0,555,97,1
1196,-689.0,260,50,1
1197,-1304.0,497,92,1
1198,-2176.0,847,150,1
1199,-2368.0,1000,152,0
1200,-563.0,206,42,1
1201,-905.0,323,67,1
1202,-1006.0,415,68,1
1203,-1603.0,688,104,1
1204,-949.0,403,63,1
1205,-2188.0,841,152,1
1206,-2130.0,873,142,1
1207,-78.0,72,3,1
1208,-1490.0,611,100,1
1209,-1651.0,700,108,1
1210,-1040.0,413,72,1
1211,-1346.0,530,93,1
1212,-796.0,313,56,1
1213,-1581.0,621,109,1
1214,-1622.0,653,110,1
1215,-2321.0,929,157,1
1216,-1044.0,417,72,1
1217,-2234.0,878,153,1
1218,-1019.0,437,67,1
1219,-1353.0,537,93,1
1220,-1019.0,383,73,1
1221,-1252.0,517,84,1
1222,-1615.0,628,112,1
1223,-2066.0,881,134,1
1224,-2305.0,1000,145,0
1225,-1872.0,822,119,1
1226,-1065.0,375,79,1
1227,-624.0,240,45,1
1228,-2265.0,954,148,1
1229,-1306.0,517,90,1
1230,-2364.0,972,157,1
1231,-1839.0,717,127,1
1232,-1565.0,677,101,1
1233,-696.0,285,48,1
1234,-1276.0,532,85,1
1235,-955.0,391,65,1
1236,-851.0,323,61,1
1237,-1747.0,697,119,1
1238,-2390.0,989,158,1
1239,-822.0,312,59,1
1240,-585.0,210,44,1
1241,-2350.0,1000,150,0
1242,-760.0,322,51,1
1243,-1506.0,609,102,1
1244,-983.0,401,67,1
1245,-677.0,248,50,1
1246,-1383.0,531,97,1
1247,-1132.0,487,74,1
1248,-2426.0,971,164,1
1249,-2391.0,918,166,1
1250,-1328.0,539,90,1
1251,-1642.0,736,103,1
1252,-2377.0,1000,153,0
1253,-944.0,371,66,1
1254,-1288.0,544,85,1
1255,-290.0,122,21,1
1256,-2458.0,1000,162,0
1257,-2269.0,1000,141,0
1258,-2098.0,859,140,1
1259,-2057.0,827,139,1
1260,-2134.0,814,149,1
1261,-1324.0,526,91,1
1262,-2356.0,883,166,1
1263,-1225.0,490,84,1
1264,-1118.0,482,73,1
1265,-1240.0,496,85,1
1266,-891.0,336,64,1
1267,-2323.0,1000,147,0
1268,-953.0,380,66,1
1269,-2436.0,999,162,1
1270,-1304.0,560,85,1
1271,-1508.0,620,101,1
1272,-1098.0,462,73,1
1273,-2242.0,1000,138,0
1274,-1371.0,600,88,1
1275,-909.0,399,59,1
1276,-1174.0,502,77,1
1277,-1246.0,547,80,1
1278,-2368.0,1000,152,0
1279,-1198.0,490,81,1
1280,-1202.0,521,78,1
1281,-1358.0,569,90,1
1282,-832.0,322,59,1
1283,-926.0,353,66,1
1284,-2476.0,1000,164,0
1285,-2230.0,910,149,1
1286,-2332.0,1000,148,0
1287,-2319.0,972,152,1
1288,-1201.0,466,84,1
1289,-1307.0,509,91,1
1290,-2350.0,1000,150,0
1291,-2299.0,925,155,1
1292,-1425.0,537,101,1
1293,-1321.0,514,92,1
1294,-2494.0,1000,166,0
1295,-794.0,284,59,1
1296,-1315.0,625,79,1
1297,-1296.0,525,88,1
1298,-1477.0,562,104,1
1299,-1915.0,712,136,1
1300,-1499.0,647,97,1
1301,-2056.0,880,133,1
1302,-2074.0,817,142,1
1303,-1539.0,642,102,1
1304,-2368.0,1000,152,0
1305,-1126.0,472,75,1
1306,-1435.0,556,100,1
1307,-2458.0,994,165,1
1308,-1335.0,564,88,1
1309,-1885.0,817,121,1
1310,-2333.0,941,157,1
1311,-779.0,287,57,1
1312,-1267.0,541,83,1
1313,-2352.0,987,154,1
1314,-2494.0,1000,166,0
1315,-1758.0,699,120,1
1316,-2045.0,806,140,1
1317,-2413.0,1000,157,0
1318,-778.0,304,55,1
1319,-1229.0,557,77,1
1320,-2055.0,807,141,1
1321,-846.0,345,58,1
1322,-1686.0,690,113,1
1323,-1273.0,574,80,1
1324,-1646.0,767,100,1
1325,-806.0,332,55,1
1326,-2350.0,1000,150,0
1327,-2294.0,938,153,1
1328,-817.0,325,57,1
1329,-2440.0,1000,160,0
1330,-1939.0,826,126,1
1331,-2366.0,920,163,1
1332,-1334.0,581,86,1
1333,-719.0,281,51,1
1334,-1485.0,579,103,1
1335,-900.0,381,60,1
1336,-2380.0,934,163,1
1337,-2370.0,969,158,1
1338,-1602.0,642,109,1
1339,-2422.0,1000,158,0
1340,-1147.0,484,76,1
1341,-1499.0,593,103,1
1342,-2485.0,1000,165,0
1343,-2512.0,1000,168,0
1344,-1010.0,383,72,1
1345,-1115.0,416,80,1
1346,-1147.0,475,77,1
1347,-1312.0,514,91,1
1348,-2170.0,895,144,1
1349,-1139.0,422,82,1
1350,-1095.0,450,74,1
1351,-1285.0,523,87,1
1352,-1182.0,519,76,1
1353,-1480.0,682,91,1
1354,-1602.0,633,110,1
1355,-2323.0,1000,147,0
1356,-2377.0,985,157,1
1357,-1707.0,720,112,1
1358,-2306.0,977,150,1
1359,-2566.0,1000,174,0
1360,-2330.0,920,159,1
1361,-2395.0,1000,155,0
1362,-2012.0,863,130,1
1363,-1249.0,496,86,1
1364,-1297.0,508,90,1
1365,-195.0,81,15,1
1366,-1816.0,721,124,1
1367,-1054.0,418,73,1
1368,-2041.0,820,138,1
1369,-985.0,367,71,1
1370,-1424.0,563,98,1
1371,-1418.0,602,93,1
1372,-1186.0,496,79,1
1373,-1048.0,412,73,1
1374,-2395.0,1000,155,0
1375,-2376.0,975,158,1
1376,-1357.0,532,94,1
1377,-1084.0,466,71,1
1378,-1252.0,499,86,1
1379,-1247.0,521,83,1
1380,-1183.0,502,78,1
1381,-2269.0,1000,141,0
1382,-1555.0,640,104,1
1383,-1495.0,598,102,1
1384,-955.0,409,63,1
1385,-1490.0,638,97,1
1386,-1335.0,582,86,1
1387,-1555.0,649,103,1
1388,-2421.0,957,165,1
1389,-912.0,348,65,1
1390,-1284.0,513,88,1
1391,-2422.0,1000,158,0
1392,-1664.0,731,106,1
1393,-954.0,372,67,1
1394,-2422.0,1000,158,0
1395,-2392.0,973,160,1
1396,-859.0,322,62,1
1397,-1327.0,493,95,1
1398,-2269.0,1000,141,0
1399,-2440.0,1000,160,0
1400,-1531.0,661,99,1
1401,-2386.0,1000,154,0
1402,-1394.0,605,90,1
1403,-2422.0,1000,158,0
1404,-2314.0,1000,146,0
1405,-1535.0,629,103,1
1406,-1384.0,559,94,1
1407,-742.0,286,53,1
1408,-938.0,410,61,1
1409,-1768.0,727,118,1
1410,-1911.0,780,128,1
1411,-1458.0,624,95,1
1412,-995.0,377,71,1
1413,-1588.0,619,110,1
1414,-812.0,329,56,1
1415,-949.0,376,66,1
1416,-921.0,384,62,1
1417,-1497.0,618,100,1
1418,-1153.0,445,81,1
1419,-1477.0,661,93,1
1420,-1135.0,499,73,1
1421,-1526.0,620,103,1
1422,-1628.0,686,107,1
1423,-1530.0,624,103,1
1424,-1110.0,447,76,1
1425,-1271.0,527,85,1
1426,-1143.0,534,70,1
1427,-1503.0,660,96,1
1428,-1228.0,475,86,1
1429,-2467.0,1000,163,0
1430,-1652.0,701,108,1
1431,-995.0,359,73,1
1432,-1677.0,699,111,1
1433,-1112.0,485,72,1
1434,-976.0,394,67,1
1435,-1285.0,550,84,1
1436,-1152.0,444,81,1
1437,-1371.0,555,93,1
1438,-1036.0,391,74,1
1439,-418.0,187,28,1
1440,-971.0,398,66,1
1441,-1365.0,522,96,1
1442,-2045.0,788,142,1
1443,-955.0,346,70,1
1444,-1785.0,699,123,1
1445,-1530.0,660,99,1
1446,-1102.0,439,76,1
1447,-2330.0,992,151,1
1448,-1151.0,452,80,1
1449,-1236.0,537,80,1
1450,-2371.0,952,160,1
1451,-1185.0,495,79,1
1452,-2296.0,1000,144,0
1453,-2440.0,1000,160,0
1454,-1532.0,608,105,1
1455,-2357.0,992,154,1
1456,-1692.0,669,116,1
1457,-1572.0,657,104,1
1458,-1334.0,491,96,1
1459,-1215.0,534,78,1
1460,-1153.0,418,84,1
1461,-2422.0,1000,158,0
1462,-1835.0,776,120,1
1463,-1633.0,682,108,1
1464,-1827.0,750,122,1
1465,-1204.0,460,85,1
1466,-893.0,374,60,1
1467,-1454.0,593,98,1
1468,-2341.0,1000,149,0
1469,-1225.0,472,86,1
1470,-1766.0,716,119,1
1471,-1767.0,816,108,1
1472,-935.0,371,65,1
1473,-2324.0,941,156,1
1474,-1527.0,657,99,1
1475,-2454.0,963,168,1
1476,-1739.0,734,114,1
1477,-1553.0,647,103,1
1478,-888.0,315,66,1
1479,-1209.0,483,83,1
1480,-1175.0,449,83,1
1481,-813.0,330,56,1
1482,-1786.0,799,112,1
1483,-1205.0,470,84,1
1484,-1568.0,680,101,1
1485,-1453.0,574,100,1
1486,-1745.0,713,117,1
1487,-1194.0,513,78,1
1488,-1234.0,490,85,1
1489,-2465.0,983,167,1
1490,-820.0,328,57,1
1491,-1534.0,628,103,1
1492,-814.0,304,59,1
1493,-2359.0,1000,151,0
1494,-944.0,371,66,1
1495,-829.0,301,61,1
1496,-1358.0,587,88,1
1497,-1480.0,592,101,1
1498,-2251.0,1000,139,0
1499,-2440.0,1000,160,0
1500,-929.0,356,66,1
1501,-2413.0,1000,157,0
1502,-2548.0,1000,172,0
1503,-1504.0,616,101,1
1504,-2413.0,1000,157,0
1505,-1513.0,616,102,1
1506,-2503.0,1000,167,0
1507,-1561.0,655,103,1
1508,-1103.0,458,74,1
1509,-1094.0,431,76,1
1510,-1303.0,532,88,1
1511,-2458.0,1000,162,0
1512,-1621.0,688,106,1
1513,-1348.0,586,87,1
1514,-986.0,386,69,1
1515,-1571.0,629,107,1
1516,-1214.0,515,80,1
1517,-2013.0,846,132,1
1518,-1131.0,477,75,1
1519,-1297.0,517,89,1
1520,-957.0,366,68,1
1521,-1517.0,611,103,1
1522,-2103.0,864,140,1
1523,-2429.0,983,163,1
1524,-2350.0,1000,150,0
1525,-1332.0,570,87,1
1526,-994.0,421,66,1
1527,-441.0,201,29,1
1528,-1405.0,571,95,1
1529,-1226.0,473,86,1
1530,-839.0,347,57,1
1531,-2347.0,910,162,1
1532,-2269.0,1000,141,0
1533,-2203.0,919,145,1
1534,-1361.0,536,94,1
1535,-1439.0,551,101,1
1536,-1843.0,748,124,1
1537,-966.0,393,66,1
1538,-1762.0,694,121,1
1539,-2413.0,1000,157,0
1540,-1451.0,653,91,1
1541,-1311.0,558,86,1
1542,-1491.0,594,102,1
1543,-2323.0,1000,147,0
1544,-1874.0,842,117,1
1545,-1098.0,489,70,1
1546,-1254.0,519,84,1
1547,-2467.0,1000,163,0
1548,-909.0,327,67,1
1549,-1509.0,603,103,1
1550,-1970.0,731,140,1
1551,-1005.0,405,69,1
1552,-1912.0,790,127,1
1553,-1280.0,491,90,1
1554,-2431.0,1000,159,0
1555,-2123.0,884,140,1
1556,-2061.0,786,144,1
1557,-2422.0,1000,158,0
1558,-2431.0,1000,159,0
1559,-2400.0,972,161,1
1560,-2341.0,1000,149,0
1561,-1333.0,580,86,1
1562,-1005.0,423,67,1
1563,-1636.0,676,109,1
1564,-1409.0,539,99,1
1565,-687.0,267,49,1
1566,-1295.0,551,85,1
1567,-1249.0,460,90,1
1568,-2172.0,879,146,1
1569,-1203.0,495,81,1
1570,-958.0,412,63,1
1571,-468.0,192,33,1
1572,-2314.0,1000,146,0
1573,-1693.0,661,117,1
1574,-697.0,268,50,1
1575,-25.0,37,1,1
1576,-1811.0,797,115,1
1577,-2341.0,1000,149,0
1578,-1645.0,793,97,1
1579,-184.0,97,12,1
1580,-2260.0,1000,140,0
1581,-1395.0,570,94,1
1582,-998.0,362,73,1
1583,-1259.0,506,86,1
1584,-1009.0,418,68,1
1585,-2341.0,1000,149,0
1586,-980.0,452,61,1
1587,-1585.0,697,101,1
1588,-1256.0,485,88,1
1589,-742.0,286,53,1
1590,-2270.0,932,151,1
1591,-1191.0,465,83,1
1592,-968.0,395,66,1
1593,-1406.0,545,98,1
1594,-2219.0,944,144,1
1595,-850.0,313,62,1
1596,-1144.0,508,73,1
1597,-2260.0,1000,140,0
1598,-2611.0,1000,179,0
1599,-2439.0,993,163,1
1600,-853.0,325,61,1
1601,-2500.0,928,177,1
1602,-1280.0,545,84,1
1603,-923.0,350,66,1
1604,-2404.0,1000,156,0
1605,-1273.0,556,82,1
1606,-1162.0,427,84,1
1607,-1032.0,432,69,1
1608,-1372.0,547,94,1
1609,-970.0,388,67,1
1610,-2467.0,1000,163,0
1611,-1266.0,558,81,1
1612,-306.0,147,20,1
1613,-1291.0,511,89,1
1614,-572.0,233,40,1
1615,-2413.0,1000,157,0
1616,-1588.0,673,104,1
1617,-1792.0,742,119,1
1618,-1033.0,487,63,1
1619,-1274.0,485,90,1
1620,-978.0,405,66,1
1621,-1428.0,603,94,1
1622,-2350.0,1000,150,0
1623,-1569.0,645,105,1
1624,-1103.0,476,72,1
1625,-2422.0,1000,158,0
1626,-2367.0,975,157,1
1627,-2377.0,1000,153,0
1628,-957.0,411,63,1
1629,-1255.0,475,89,1
1630,-1543.0,655,101,1
1631,-1234.0,562,77,1
1632,-998.0,362,73,1
1633,-1278.0,498,89,1
1634,-2377.0,1000,153,0
1635,-625.0,250,44,1
1636,-1912.0,835,122,1
1637,-263.0,122,18,1
1638,-2251.0,1000,139,0
1639,-2032.0,784,141,1
1640,-1182.0,519,76,1
1641,-2316.0,915,158,1
1642,-1618.0,694,105,1
1643,-795.0,312,56,1
1644,-1303.0,550,86,1
1645,-1352.0,491,98,1
1646,-1007.0,452,64,1
1647,-1169.0,470,80,1
1648,-2147.0,890,142,1
1649,-1360.0,553,92,1
1650,-1003.0,475,61,1
1651,-2483.0,983,169,1
1652,-2388.0,969,160,1
1653,-1080.0,498,67,1
1654,-2175.0,891,145,1
1655,-1267.0,514,86,1
1656,-2359.0,1000,151,0
1657,-2080.0,850,139,1
1658,-2389.0,988,158,1
1659,-1889.0,731,131,1
1660,-723.0,285,51,1
1661,-1335.0,573,87,1
1662,-2305.0,1000,145,0
1663,-2101.0,808,146,1
1664,-1225.0,526,80,1
1665,-2359.0,976,156,1
1666,-2377.0,1000,153,0
1667,-1206.0,498,81,1
1668,-1896.0,810,123,1
1669,-2336.0,935,158,1
1670,-1299.0,519,89,1
1671,-2440.0,1000,160,0
1672,-1482.0,666,93,1
1673,-2305.0,1000,145,0
1674,-1034.0,434,69,1
1675,-2269.0,931,151,1
1676,-1372.0,583,90,1
1677,-1605.0,663,107,1
1678,-1492.0,631,98,1
1679,-2189.0,887,147,1
1680,-1057.0,412,74,1
1681,-997.0,388,70,1
1682,-1257.0,477,89,1
1683,-670.0,232,51,1
1684,-1512.0,660,97,1
1685,-876.0,357,60,1
1686,-1438.0,568,99,1
1687,-1593.0,606,112,1
1688,-2263.0,907,153,1
1689,-1594.0,634,109,1
1690,-1535.0,629,103,1
1691,-1129.0,448,78,1
1692,-1687.0,700,112,1
1693,-1677.0,681,113,1
1694,-1503.0,615,101,1
1695,-1532.0,626,103,1
1696,-1414.0,580,95,1
1697,-1360.0,562,91,1
1698,-773.0,326,52,1
1699,-578.0,230,41,1
1700,-1022.0,395,72,1
1701,-1345.0,511,95,1
1702,-1007.0,380,72,1
1703,-1621.0,697,105,1
1704,-2035.0,805,139,1
1705,-1937.0,770,132,1
1706,-1251.0,480,88,1
1707,-2449.0,994,164,1
1708,-1416.0,555,98,1
1709,-1393.0,550,96,1
1710,-1428.0,594,95,1
1711,-1056.0,402,75,1
1712,-957.0,402,64,1
1713,-1168.0,469,80,1
1714,-2332.0,1000,148,0
1715,-2430.0,957,166,1
1716,-879.0,369,59,1
1717,-1035.0,453,67,1
1718,-1005.0,396,70,1
1719,-906.0,378,61,1
1720,-1422.0,561,98,1
1721,-1246.0,457,90,1
1722,-1161.0,480,78,1
1723,-804.0,321,56,1
1724,-2341.0,1000,149,0
1725,-886.0,340,63,1
1726,-1201.0,511,79,1
1727,-1060.0,406,75,1
1728,-1198.0,490,81,1
1729,-1596.0,690,103,1
1730,-1421.0,560,98,1
1731,-2197.0,814,156,1
1732,-1463.0,548,104,1
1733,-2433.0,996,162,1
1734,-1964.0,788,133,1
1735,-2512.0,1000,168,0
1736,-1702.0,652,119,1
1737,-1480.0,610,99,1
1738,-2307.0,933,155,1
1739,-2380.0,970,159,1
1740,-649.0,265,45,1
1741,-1529.0,623,103,1
1742,-2377.0,1000,153,0
1743,-2354.0,953,158,1
1744,-1169.0,479,79,1
1745,-1466.0,605,98,1
1746,-2458.0,1000,162,0
1747,-2417.0,953,165,1
1748,-1664.0,668,113,1
1749,-1575.0,660,104,1
1750,-2377.0,1000,153,0
1751,-2404.0,1000,156,0
1752,-1378.0,607,88,1
1753,-2422.0,1000,158,0
1754,-1741.0,754,112,1
1755,-1559.0,572,112,1
1756,-683.0,272,48,1
1757,-1061.0,425,73,1
1758,-204.0,99,14,1
1759,-1737.0,750,112,1
1760,-1198.0,472,83,1
1761,-1303.0,514,90,1
1762,-1506.0,654,97,1
1763,-2348.0,956,157,1
1764,-1457.0,578,100,1
1765,-1247.0,503,85,1
1766,-1746.0,696,119,1
1767,-2440.0,1000,160,0
1768,-1012.0,367,74,1
1769,-1398.0,537,98,1
1770,-1254.0,501,86,1
1771,-1588.0,637,108,1
1772,-1325.0,554,88,1
1773,-724.0,277,52,1
1774,-1217.0,473,85,1
1775,-1277.0,470,92,1
1776,-1533.0,645,101,1
1777,-1176.0,459,82,1
1778,-1704.0,708,113,1
1779,-1003.0,421,67,1
1780,-1608.0,666,107,1
1781,-1277.0,524,86,1
1782,-1528.0,640,101,1
1783,-2314.0,1000,146,0
1784,-1732.0,817,104,1
1785,-916.0,343,66,1
1786,-2395.0,1000,155,0
1787,-947.0,392,64,1
1788,-1705.0,673,117,1
1789,-1030.0,412,71,1
1790,-1344.0,510,95,1
1791,-1472.0,647,94,1
1792,-2467.0,1000,163,0
1793,-1005.0,378,72,1
1794,-2422.0,1000,158,0
1795,-1379.0,590,90,1
1796,-1419.0,558,98,1
1797,-2467.0,1000,163,0
1798,-2129.0,827,147,1
1799,-1223.0,452,88,1
1800,-2440.0,1000,160,0
1801,-1595.0,680,104,1
1802,-1295.0,551,85,1
1803,-2278.0,1000,142,0
1804,-2359.0,1000,151,0
1805,-2458.0,1000,162,0
1806,-840.0,303,62,1
1807,-636.0,243,46,1
1808,-595.0,238,42,1
1809,-2530.0,1000,170,0
1810,-1113.0,441,77,1
1811,-2386.0,1000,154,0
1812,-1562.0,647,104,1
1813,-2503.0,1000,167,0
1814,-2413.0,1000,157,0
1815,-1368.0,588,89,1
1816,-1168.0,460,81,1
1817,-1486.0,643,96,1
1818,-1203.0,432,88,1
1819,-1560.0,663,102,1
1820,-1295.0,506,90,1
1821,-1435.0,583,97,1
1822,-2557.0,1000,173,0
1823,-999.0,408,68,1
1824,-1443.0,600,96,1
1825,-2397.0,978,160,1
1826,-1749.0,717,117,1
1827,-898.0,352,63,1
1828,-388.0,184,25,1
1829,-2444.0,989,164,1
1830,-1457.0,596,98,1
1831,-2073.0,789,145,1
1832,-1730.0,671,120,1
1833,-2353.0,907,163,1
1834,-1439.0,587,97,1
1835,-797.0,305,57,1
1836,-1509.0,612,102,1
1837,-1537.0,613,105,1
1838,-1078.0,433,74,1
1839,-2413.0,1000,157,0
1840,-2292.0,900,157,1
1841,-1373.0,584,90,1
1842,-1084.0,448,73,1
1843,-1338.0,558,89,1
1844,-1255.0,475,89,1
1845,-1513.0,643,99,1
1846,-2368.0,1000,152,0
1847,-1306.0,526,89,1
1848,-1529.0,623,103,1
1849,-2467.0,1000,163,0
1850,-1195.0,442,86,1
1851,-1320.0,585,84,1
1852,-817.0,316,58,1
1853,-1272.0,546,83,1
1854,-1260.0,507,86,1
1855,-1753.0,703,119,1
1856,-915.0,351,65,1
1857,-1214.0,497,82,1
1858,-2404.0,1000,156,0
1859,-2003.0,827,133,1
1860,-1508.0,593,104,1
1861,-613.0,238,44,1
1862,-1342.0,535,92,1
1863,-1400.0,539,98,1
1864,-2174.0,881,146,1
1865,-2268.0,948,149,1
1866,-1343.0,509,95,1
1867,-1402.0,550,97,1
1868,-2032.0,775,142,1
1869,-1230.0,468,87,1
1870,-2352.0,960,157,1
1871,-1200.0,483,82,1
1872,-993.0,384,70,1
1873,-1332.0,552,89,1
1874,-1516.0,628,101,1
1875,-1320.0,549,88,1
1876,-1859.0,764,124,1
1877,-948.0,375,66,1
1878,-1151.0,470,78,1
1879,-942.0,387,64,1
1880,-1727.0,704,116,1
1881,-2355.0,954,158,1
1882,-1016.0,407,70,1
1883,-1394.0,542,97,1
1884,-431.0,173,31,1
1885,-1966.0,763,136,1
1886,-1295.0,551,85,1
1887,-1494.0,606,101,1
1888,-1321.0,532,90,1
1889,-2175.0,855,149,1
1890,-433.0,202,28,1
1891,-2458.0,1000,162,0
1892,-2476.0,1000,164,0
1893,-1375.0,658,82,1
1894,-2449.0,1000,161,0
1895,-1648.0,670,111,1
1896,-1703.0,761,107,1
1897,-663.0,261,47,1
1898,-1896.0,720,133,1
1899,-1630.0,706,105,1
1900,-1584.0,669,104,1
1901,-1232.0,506,83,1
1902,-1326.0,546,89,1
1903,-2244.0,933,148,1
1904,-1491.0,648,96,1
1905,-1818.0,750,121,1
1906,-2379.0,933,163,1
