Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger, Status
51371,-2055.0,870,134,1,True
51372,-1486.0,634,97,1,True
51373,-2701.0,1192,170,1,True
51374,-1041.0,477,65,1,True
51375,-1397.0,563,95,1,True
51376,-2692.0,1138,175,1,True
51377,-1474.0,685,90,1,True
51378,-1350.0,588,87,1,True
51379,-2423.0,1004,160,1,True
51380,-854.0,308,63,1,True
51381,-1620.0,669,108,1,True
51382,-2915.0,1352,176,1,True
51383,-1520.0,632,101,1,True
51384,-3526.0,1468,231,1,True
51385,-2560.0,1087,166,1,True
51386,-1673.0,677,113,1,True
51387,-1223.0,479,85,1,True
51388,-856.0,355,58,1,True
51389,-1834.0,793,118,1,True
51390,-3339.0,1425,215,1,True
51391,-2142.0,903,140,1,True
51392,-1341.0,543,91,1,True
51393,-963.0,363,69,1,True
51394,-885.0,339,63,1,True
51395,-1479.0,618,98,1,True
51396,-1228.0,484,85,1,True
51397,-1210.0,511,80,1,True
51398,-2350.0,895,164,1,True
51399,-2431.0,1048,156,1,True
51400,-2098.0,832,143,1,True
51401,-579.0,213,43,1,True
51402,-2775.0,1203,177,1,True
51403,-1762.0,721,118,1,True
51404,-1278.0,444,95,1,True
51405,-1323.0,516,92,1,True
51406,-1771.0,730,118,1,True
51407,-1390.0,601,90,1,True
51408,-2433.0,969,165,1,True
51409,-1699.0,730,110,1,True
51410,-2615.0,1169,163,1,True
51411,-1391.0,512,100,1,True
51412,-2177.0,848,150,1,True
51413,-1384.0,577,92,1,True
51414,-750.0,312,51,1,True
51415,-1029.0,402,72,1,True
51416,-1307.0,545,87,1,True
51417,-807.0,306,58,1,True
51418,-1444.0,610,95,1,True
51419,-947.0,365,67,1,True
51420,-1368.0,516,97,1,True
51421,-949.0,358,68,1,True
51422,-1368.0,633,84,1,True
51423,-1260.0,507,86,1,True
51424,-2539.0,1120,160,1,True
51425,-1506.0,573,106,1,True
51426,-946.0,400,63,1,True
51427,-2450.0,1049,158,1,True
51428,-2402.0,983,160,1,True
51429,-2069.0,803,143,1,True
51430,-894.0,339,64,1,True
51431,-1222.0,496,83,1,True
51432,-1736.0,695,118,1,True
51433,-1314.0,561,86,1,True
51434,-1335.0,546,90,1,True
51435,-2343.0,915,161,1,True
51436,-1308.0,546,87,1,True
51437,-1334.0,545,90,1,True
51438,-1442.0,662,89,1,True
51439,-1772.0,722,119,1,True
51440,-2090.0,815,144,1,True
51441,-411.0,153,31,1,True
51442,-2274.0,909,154,1,True
51443,-232.0,118,15,1,True
51444,-1326.0,483,96,1,True
51445,-2466.0,984,167,1,True
51446,-1429.0,568,98,1,True
51447,-2271.0,870,158,1,True
51448,-1175.0,539,73,1,True
51449,-2273.0,971,147,1,True
51450,-1280.0,473,92,1,True
51451,-988.0,397,68,1,True
51452,-1721.0,707,115,1,True
51453,-944.0,380,65,1,True
51454,-941.0,386,64,1,True
51455,-2246.0,1007,140,1,True
51456,-955.0,364,68,1,True
51457,-2346.0,900,163,1,True
51458,-2295.0,885,159,1,True
51459,-2479.0,1006,166,1,True
51460,-2308.0,943,154,1,True
51461,-1540.0,607,106,1,True
51462,-1086.0,450,73,1,True
51463,-1653.0,720,106,1,True
51464,-1343.0,536,92,1,True
51465,-1388.0,527,98,1,True
51466,-1197.0,453,85,1,True
51467,-1161.0,489,77,1,True
51468,-1093.0,421,77,1,True
51469,-1401.0,594,92,1,True
51470,-710.0,272,51,1,True
51471,-1306.0,499,92,1,True
51472,-389.0,167,27,1,True
51473,-1806.0,729,122,1,True
51474,-1372.0,592,89,1,True
51475,-1355.0,530,94,1,True
51476,-1169.0,434,84,1,True
51477,-1161.0,516,74,1,True
51478,-2417.0,998,160,1,True
51479,-1391.0,566,94,1,True
51480,-1910.0,752,131,1,True
51481,-1412.0,632,89,1,True
51482,-1389.0,591,91,1,True
51483,-1392.0,576,93,1,True
51484,-1606.0,682,105,1,True
51485,-899.0,371,61,1,True
51486,-1051.0,415,73,1,True
51487,-2361.0,1014,152,1,True
51488,-2568.0,1077,168,1,True
51489,-2242.0,859,156,1,True
51490,-1880.0,758,127,1,True
51491,-2280.0,1023,142,1,True
51492,-1659.0,726,106,1,True
51493,-2382.0,1017,154,1,True
51494,-1399.0,583,93,1,True
51495,-2339.0,938,158,1,True
51496,-1408.0,637,88,1,True
51497,-2951.0,1199,197,1,True
51498,-1369.0,571,91,1,True
51499,-1580.0,665,104,1,True
51500,-401.0,170,28,1,True
51501,-2106.0,867,140,1,True
51502,-1685.0,698,112,1,True
51503,-1428.0,567,98,1,True
51504,-496.0,211,34,1,True
51505,-925.0,361,65,1,True
51506,-1929.0,825,125,1,True
51507,-1518.0,621,102,1,True
51508,-913.0,376,62,1,True
51509,-2377.0,931,163,1,True
51510,-1427.0,575,97,1,True
51511,-1259.0,524,84,1,True
51512,-2386.0,1012,155,1,True
51513,-2174.0,908,143,1,True
51514,-2434.0,1051,156,1,True
51515,-2482.0,1081,158,1,True
51516,-1182.0,420,87,1,True
51517,-2496.0,1032,165,1,True
51518,-2138.0,917,138,1,True
51519,-3195.0,1299,213,1,True
51520,-1667.0,716,108,1,True
51521,-1069.0,460,70,1,True
51522,-1541.0,635,103,1,True
51523,-2719.0,1165,175,1,True
51524,-1525.0,592,106,1,True
51525,-1345.0,493,97,1,True
51526,-1731.0,699,117,1,True
51527,-3250.0,1372,211,1,True
51528,-1330.0,541,90,1,True
51529,-2739.0,1176,176,1,True
51530,-3285.0,1389,213,1,True
51531,-1141.0,451,79,1,True
51532,-1898.0,758,129,1,True
51533,-1141.0,442,80,1,True
51534,-2193.0,891,147,1,True
51535,-1226.0,554,77,1,True
51536,-1059.0,378,78,1,True
51537,-1172.0,509,76,1,True
51538,-1298.0,500,91,1,True
51539,-812.0,329,56,1,True
51540,-1030.0,430,69,1,True
51541,-1977.0,801,133,1,True
51542,-670.0,259,48,1,True
51543,-1209.0,483,83,1,True
51544,-2460.0,996,165,1,True
51545,-1307.0,491,93,1,True
51546,-1424.0,635,90,1,True
51547,-1291.0,502,90,1,True
51548,-874.0,346,61,1,True
51549,-1514.0,635,100,1,True
51550,-1763.0,704,120,1,True
51551,-1261.0,535,83,1,True
51552,-2103.0,864,140,1,True
51553,-2311.0,919,157,1,True
51554,-2578.0,1069,170,1,True
51555,-1519.0,622,102,1,True
51556,-753.0,297,53,1,True
51557,-1055.0,437,71,1,True
51558,-1315.0,517,91,1,True
51559,-2279.0,878,158,1,True
51560,-2503.0,1048,164,1,True
51561,-2245.0,988,142,1,True
51562,-3471.0,1500,219,0,False
51563,-2558.0,1112,163,1,True
51564,-997.0,361,73,1,True
51565,-1520.0,614,103,1,True
51566,-1651.0,691,109,1,True
51567,-1253.0,527,83,1,True
51568,-3045.0,1428,182,1,True
51569,-2517.0,1107,159,1,True
51570,-1244.0,482,87,1,True
51571,-1361.0,545,93,1,True
51572,-1588.0,655,106,1,True
51573,-2443.0,970,166,1,True
51574,-2499.0,1062,162,1,True
51575,-916.0,397,60,1,True
51576,-1070.0,434,73,1,True
51577,-1006.0,388,71,1,True
51578,-2763.0,1218,174,1,True
51579,-2415.0,1032,156,1,True
51580,-728.0,290,51,1,True
51581,-2014.0,775,140,1,True
51582,-2236.0,907,150,1,True
51583,-2389.0,1006,156,1,True
51584,-2982.0,1194,201,1,True
51585,-2514.0,1041,166,1,True
51586,-1938.0,744,135,1,True
51587,-1241.0,533,81,1,True
51588,-2485.0,1012,166,1,True
51589,-1745.0,668,122,1,True
51590,-1740.0,708,117,1,True
51591,-890.0,326,65,1,True
51592,-404.0,173,28,1,True
51593,-1216.0,499,82,1,True
51594,-859.0,349,59,1,True
51595,-999.0,408,68,1,True
51596,-1513.0,634,100,1,True
51597,-1204.0,451,86,1,True
51598,-1674.0,705,110,1,True
51599,-1181.0,446,84,1,True
51600,-1786.0,718,121,1,True
51601,-1274.0,539,84,1,True
51602,-733.0,286,52,1,True
51603,-2284.0,982,147,1,True
51604,-952.0,361,68,1,True
51605,-1519.0,676,96,1,True
51606,-2152.0,859,146,1,True
51607,-434.0,176,31,1,True
51608,-2565.0,1137,161,1,True
51609,-729.0,273,53,1,True
51610,-785.0,302,56,1,True
51611,-2398.0,1051,152,1,True
51612,-2323.0,922,158,1,True
51613,-2771.0,1271,169,1,True
51614,-2735.0,1172,176,1,True
51615,-2995.0,1234,198,1,True
51616,-1462.0,601,98,1,True
51617,-3117.0,1257,209,1,True
51618,-1449.0,588,98,1,True
51619,-2670.0,1179,168,1,True
51620,-1640.0,698,107,1,True
51621,-2141.0,839,147,1,True
51622,-1569.0,609,109,1,True
51623,-2315.0,950,154,1,True
51624,-2469.0,1095,155,1,True
51625,-2205.0,885,149,1,True
51626,-2561.0,1133,161,1,True
51627,-796.0,304,57,1,True
51628,-1277.0,551,83,1,True
51629,-1031.0,404,72,1,True
51630,-1200.0,492,81,1,True
51631,-1427.0,629,91,1,True
51632,-1585.0,661,105,1,True
51633,-1410.0,549,98,1,True
51634,-1380.0,555,94,1,True
51635,-2932.0,1225,192,1,True
51636,-2625.0,1206,160,1,True
51637,-2578.0,1042,173,1,True
51638,-1042.0,442,69,1,True
51639,-2180.0,896,145,1,True
51640,-536.0,215,38,1,True
51641,-1365.0,576,90,1,True
51642,-963.0,426,62,1,True
51643,-1234.0,517,82,1,True
51644,-1309.0,574,84,1,True
51645,-1417.0,547,99,1,True
51646,-1384.0,550,95,1,True
51647,-1009.0,481,61,1,True
51648,-1309.0,556,86,1,True
51649,-2652.0,1107,174,1,True
51650,-1245.0,510,84,1,True
51651,-2443.0,970,166,1,True
51652,-1643.0,692,108,1,True
51653,-1361.0,563,91,1,True
51654,-2466.0,1011,164,1,True
51655,-2584.0,1111,166,1,True
51656,-1666.0,706,109,1,True
51657,-1444.0,583,98,1,True
51658,-1829.0,752,122,1,True
51659,-1702.0,724,111,1,True
51660,-2390.0,989,158,1,True
51661,-2216.0,824,157,1,True
51662,-1044.0,408,73,1,True
51663,-1521.0,624,102,1,True
51664,-1400.0,557,96,1,True
51665,-2364.0,954,159,1,True
51666,-1466.0,578,101,1,True
51667,-2347.0,964,156,1,True
51668,-2440.0,1039,158,1,True
51669,-870.0,378,57,1,True
51670,-1123.0,514,70,1,True
51671,-2034.0,813,138,1,True
51672,-1328.0,548,89,1,True
51673,-708.0,261,52,1,True
51674,-2279.0,914,154,1,True
51675,-1701.0,732,110,1,True
51676,-1341.0,561,89,1,True
51677,-814.0,322,57,1,True
51678,-2086.0,829,142,1,True
51679,-3398.0,1376,227,1,True
51680,-1595.0,608,112,1,True
51681,-1818.0,813,114,1,True
51682,-2598.0,1116,167,1,True
51683,-2637.0,1092,174,1,True
51684,-2441.0,959,167,1,True
51685,-868.0,358,59,1,True
51686,-1429.0,568,98,1,True
51687,-1601.0,668,106,1,True
51688,-2239.0,856,156,1,True
51689,-1923.0,729,135,1,True
51690,-1883.0,788,124,1,True
51691,-882.0,354,61,1,True
51692,-1631.0,689,107,1,True
51693,-889.0,352,62,1,True
51694,-1385.0,578,92,1,True
51695,-1133.0,434,80,1,True
51696,-882.0,354,61,1,True
51697,-563.0,215,41,1,True
51698,-1296.0,570,83,1,True
51699,-1420.0,568,97,1,True
51700,-1294.0,568,83,1,True
51701,-513.0,192,38,1,True
51702,-2875.0,1204,188,1,True
51703,-1197.0,525,77,1,True
51704,-1400.0,593,92,1,True
51705,-467.0,173,35,1,True
51706,-247.0,142,14,1,True
51707,-1364.0,503,98,1,True
51708,-1740.0,771,110,1,True
51709,-1435.0,583,97,1,True
51710,-760.0,304,53,1,True
51711,-1507.0,628,100,1,True
51712,-1998.0,768,139,1,True
51713,-2630.0,1112,171,1,True
51714,-599.0,224,44,1,True
51715,-1671.0,711,109,1,True
51716,-857.0,347,59,1,True
51717,-1211.0,476,84,1,True
51718,-1128.0,402,83,1,True
51719,-1161.0,561,69,1,True
51720,-1331.0,506,94,1,True
51721,-1670.0,665,114,1,True
51722,-1368.0,552,93,1,True
51723,-1838.0,752,123,1,True
51724,-2241.0,939,147,1,True
51725,-1244.0,545,80,1,True
51726,-1579.0,646,106,1,True
51727,-2258.0,893,154,1,True
51728,-2403.0,948,164,1,True
51729,-2278.0,904,155,1,True
51730,-2333.0,959,155,1,True
51731,-2426.0,1034,157,1,True
51732,-2509.0,1081,161,1,True
51733,-1441.0,625,93,1,True
51734,-1438.0,667,88,1,True
51735,-932.0,386,63,1,True
51736,-3207.0,1329,211,1,True
51737,-1474.0,667,92,1,True
51738,-1939.0,781,131,1,True
51739,-1256.0,539,82,1,True
51740,-1310.0,539,88,1,True
51741,-1117.0,445,77,1,True
51742,-111.0,60,8,1,True
51743,-1402.0,568,95,1,True
51744,-1337.0,494,96,1,True
51745,-814.0,349,54,1,True
51746,-2246.0,863,156,1,True
51747,-2382.0,981,158,1,True
51748,-720.0,282,51,1,True
51749,-1487.0,608,100,1,True
51750,-2404.0,1030,155,1,True
51751,-926.0,371,64,1,True
51752,-1251.0,507,85,1,True
51753,-2753.0,1280,166,1,True
51754,-1647.0,642,114,1,True
51755,-1601.0,659,107,1,True
51756,-2520.0,1065,164,1,True
51757,-2494.0,1066,161,1,True
51758,-1446.0,594,97,1,True
51759,-2452.0,1042,159,1,True
51760,-1264.0,520,85,1,True
51761,-1277.0,488,90,1,True
51762,-2512.0,1066,163,1,True
51763,-41.0,44,2,1,True
51764,-2505.0,1050,164,1,True
51765,-2670.0,1170,169,1,True
51766,-2360.0,896,165,1,True
51767,-1024.0,451,66,1,True
51768,-1367.0,542,94,1,True
51769,-1317.0,501,93,1,True
51770,-3462.0,1500,218,0,False
51771,-1568.0,644,105,1,True
51772,-1652.0,701,108,1,True
51773,-1956.0,762,135,1,True
51774,-2126.0,905,138,1,True
51775,-1612.0,679,106,1,True
51776,-838.0,301,62,1,True
51777,-2177.0,866,148,1,True
51778,-1003.0,376,72,1,True
51779,-254.0,104,19,1,True
51780,-1503.0,615,101,1,True
51781,-926.0,380,63,1,True
51782,-1421.0,569,97,1,True
51783,-1035.0,444,68,1,True
51784,-2036.0,860,133,1,True
51785,-1335.0,528,92,1,True
51786,-2164.0,871,146,1,True
51787,-1749.0,717,117,1,True
51788,-2344.0,907,162,1,True
51789,-1385.0,551,95,1,True
51790,-2439.0,975,165,1,True
51791,-1632.0,690,107,1,True
51792,-1011.0,366,74,1,True
51793,-1245.0,483,87,1,True
51794,-2384.0,1082,147,1,True
51795,-929.0,401,61,1,True
51796,-2424.0,978,163,1,True
51797,-1630.0,661,110,1,True
51798,-460.0,211,30,1,True
51799,-1652.0,683,110,1,True
51800,-2524.0,1096,161,1,True
51801,-818.0,308,59,1,True
51802,-434.0,185,30,1,True
51803,-927.0,345,67,1,True
51804,-891.0,354,62,1,True
51805,-1310.0,548,87,1,True
51806,-1170.0,453,82,1,True
51807,-1254.0,456,91,1,True
51808,-824.0,323,58,1,True
51809,-1454.0,638,93,1,True
51810,-2543.0,1115,161,1,True
51811,-2738.0,1283,164,1,True
51812,-2552.0,1016,173,1,True
51813,-3176.0,1334,207,1,True
51814,-1010.0,455,64,1,True
51815,-1443.0,564,100,1,True
51816,-2040.0,828,137,1,True
51817,-1917.0,795,127,1,True
51818,-2450.0,986,165,1,True
51819,-958.0,412,63,1,True
51820,-1327.0,511,93,1,True
51821,-1025.0,452,66,1,True
51822,-1389.0,564,94,1,True
51823,-2037.0,825,137,1,True
51824,-1887.0,792,124,1,True
51825,-2425.0,988,162,1,True
51826,-1188.0,462,83,1,True
51827,-1665.0,678,112,1,True
51828,-1093.0,466,72,1,True
51829,-2639.0,1112,172,1,True
51830,-2374.0,1045,150,1,True
51831,-1253.0,590,76,1,True
51832,-2266.0,928,151,1,True
51833,-2419.0,973,163,1,True
51834,-785.0,302,56,1,True
51835,-1796.0,719,122,1,True
51836,-1302.0,576,83,1,True
51837,-1272.0,465,92,1,True
51838,-1175.0,512,76,1,True
51839,-1946.0,779,132,1,True
51840,-1657.0,679,111,1,True
51841,-1467.0,570,102,1,True
51842,-2305.0,904,158,1,True
51843,-1059.0,459,69,1,True
51844,-1748.0,743,114,1,True
51845,-633.0,258,44,1,True
51846,-1885.0,808,122,1,True
51847,-1543.0,664,100,1,True
51848,-2691.0,1182,170,1,True
51849,-2258.0,875,156,1,True
51850,-2566.0,1093,166,1,True
51851,-1328.0,539,90,1,True
51852,-1496.0,599,102,1,True
51853,-1343.0,509,95,1,True
51854,-3174.0,1494,189,1,True
51855,-1335.0,537,91,1,True
51856,-1334.0,554,89,1,True
51857,-597.0,240,42,1,True
51858,-1644.0,756,101,1,True
51859,-1302.0,558,85,1,True
51860,-2523.0,1059,165,1,True
51861,-3263.0,1286,222,1,True
51862,-2540.0,1049,168,1,True
51863,-1323.0,570,86,1,True
51864,-1513.0,634,100,1,True
51865,-2485.0,1057,161,1,True
51866,-2093.0,872,138,1,True
51867,-844.0,316,61,1,True
51868,-694.0,274,49,1,True
51869,-2443.0,1006,162,1,True
51870,-1174.0,484,79,1,True
51871,-2390.0,962,161,1,True
51872,-2235.0,852,156,1,True
51873,-1015.0,415,69,1,True
51874,-1167.0,495,77,1,True
51875,-2349.0,975,155,1,True
51876,-1396.0,598,91,1,True
51877,-2192.0,836,153,1,True
51878,-2519.0,1037,167,1,True
51879,-1657.0,688,110,1,True
51880,-1623.0,636,112,1,True
51881,-1343.0,572,88,1,True
51882,-2049.0,819,139,1,True
51883,-1214.0,506,81,1,True
51884,-2620.0,1120,169,1,True
51885,-2072.0,869,136,1,True
51886,-2278.0,895,156,1,True
51887,-923.0,368,64,1,True
51888,-1538.0,605,106,1,True
51889,-2106.0,831,144,1,True
51890,-1279.0,553,83,1,True
51891,-1189.0,517,77,1,True
51892,-608.0,278,39,1,True
51893,-1713.0,717,113,1,True
51894,-2926.0,1327,180,1,True
51895,-1173.0,483,79,1,True
51896,-1001.0,383,71,1,True
51897,-1654.0,685,110,1,True
51898,-2176.0,865,148,1,True
51899,-2653.0,1171,167,1,True
51900,-1248.0,522,83,1,True
51901,-2077.0,838,140,1,True
51902,-1401.0,540,98,1,True
51903,-2151.0,849,147,1,True
51904,-731.0,275,53,1,True
51905,-990.0,408,67,1,True
51906,-886.0,313,66,1,True
51907,-1272.0,510,87,1,True
51908,-509.0,206,36,1,True
51909,-1008.0,399,70,1,True
51910,-1870.0,811,120,1,True
51911,-2071.0,805,143,1,True
51912,-1581.0,675,103,1,True
51913,-2603.0,1067,173,1,True
51914,-1434.0,582,97,1,True
51915,-1454.0,620,95,1,True
51916,-3109.0,1312,202,1,True
51917,-2231.0,893,151,1,True
51918,-947.0,392,64,1,True
51919,-2070.0,813,142,1,True
51920,-2496.0,1014,167,1,True
51921,-2375.0,974,158,1,True
51922,-372.0,159,26,1,True
51923,-3053.0,1211,207,1,True
51924,-1728.0,741,112,1,True
51925,-2256.0,936,149,1,True
51926,-2413.0,967,163,1,True
51927,-1134.0,471,76,1,True
51928,-1389.0,528,98,1,True
51929,-1062.0,417,74,1,True
51930,-764.0,299,54,1,True
51931,-1890.0,768,127,1,True
51932,-2037.0,816,138,1,True
51933,-2537.0,1010,172,1,True
51934,-1294.0,496,91,1,True
51935,-1181.0,500,78,1,True
51936,-2391.0,990,158,1,True
51937,-2312.0,929,156,1,True
51938,-1420.0,613,92,1,True
51939,-2468.0,986,167,1,True
51940,-1571.0,638,106,1,True
51941,-1353.0,573,89,1,True
51942,-1161.0,426,84,1,True
51943,-2365.0,946,160,1,True
51944,-1205.0,497,81,1,True
51945,-2432.0,968,165,1,True
51946,-1668.0,708,109,1,True
51947,-1571.0,674,102,1,True
51948,-1851.0,810,118,1,True
51949,-607.0,241,43,1,True
51950,-1997.0,830,132,1,True
51951,-2398.0,961,162,1,True
51952,-2198.0,923,144,1,True
51953,-907.0,388,60,1,True
51954,-1930.0,808,127,1,True
51955,-2352.0,960,157,1,True
51956,-1832.0,818,115,1,True
51957,-2317.0,970,152,1,True
51958,-2619.0,1047,177,1,True
51959,-553.0,205,41,1,True
51960,-1579.0,655,105,1,True
51961,-1043.0,461,67,1,True
51962,-1753.0,721,117,1,True
51963,-1105.0,451,75,1,True
51964,-1039.0,448,68,1,True
51965,-1208.0,482,83,1,True
51966,-1964.0,824,129,1,True
51967,-902.0,329,66,1,True
51968,-1271.0,536,84,1,True
51969,-2178.0,912,143,1,True
51970,-1658.0,635,116,1,True
51971,-2519.0,1037,167,1,True
51972,-1901.0,761,129,1,True
51973,-1121.0,431,79,1,True
51974,-1458.0,597,98,1,True
51975,-1430.0,551,100,1,True
51976,-2488.0,1015,166,1,True
51977,-1155.0,474,78,1,True
51978,-3453.0,1500,217,0,False
51979,-1478.0,545,106,1,True
51980,-2846.0,1148,191,1,True
51981,-2965.0,1231,195,1,True
51982,-989.0,407,67,1,True
51983,-1427.0,584,96,1,True
51984,-1023.0,414,70,1,True
51985,-1615.0,673,107,1,True
51986,-1497.0,636,98,1,True
51987,-1098.0,426,77,1,True
51988,-1222.0,487,84,1,True
51989,-2285.0,911,155,1,True
51990,-1434.0,600,95,1,True
51991,-977.0,422,64,1,True
51992,-2572.0,1099,166,1,True
51993,-1057.0,403,75,1,True
51994,-1229.0,458,88,1,True
51995,-898.0,370,61,1,True
51996,-1757.0,662,124,1,True
51997,-2554.0,1108,163,1,True
51998,-1493.0,632,98,1,True
51999,-2317.0,916,158,1,True
52000,-696.0,285,48,1,True
52001,-1092.0,375,82,1,True
52002,-221.0,116,14,1,True
52003,-1379.0,617,87,1,True
52004,-989.0,416,66,1,True
52005,-1504.0,607,102,1,True
52006,-1613.0,680,106,1,True
52007,-1679.0,692,112,1,True
52008,-2415.0,942,166,1,True
52009,-2176.0,856,149,1,True
52010,-922.0,376,63,1,True
52011,-1039.0,376,76,1,True
52012,-1364.0,548,93,1,True
52013,-1618.0,658,109,1,True
52014,-2298.0,933,154,1,True
52015,-1361.0,581,89,1,True
52016,-1454.0,602,97,1,True
52017,-947.0,392,64,1,True
52018,-2874.0,1365,170,1,True
52019,-2302.0,910,157,1,True
52020,-1313.0,461,97,1,True
52021,-1320.0,522,91,1,True
52022,-2275.0,973,147,1,True
52023,-1298.0,536,87,1,True
52024,-1198.0,526,77,1,True
52025,-558.0,201,42,1,True
52026,-1397.0,536,98,1,True
52027,-1861.0,802,120,1,True
52028,-1960.0,802,131,1,True
52029,-2607.0,1152,164,1,True
52030,-1262.0,482,89,1,True
52031,-1396.0,589,92,1,True
52032,-1240.0,505,84,1,True
52033,-2886.0,1260,183,1,True
52034,-1493.0,659,95,1,True
52035,-2029.0,808,138,1,True
52036,-3254.0,1286,221,1,True
52037,-1269.0,480,90,1,True
52038,-1191.0,501,79,1,True
52039,-2296.0,913,156,1,True
52040,-1330.0,532,91,1,True
52041,-1509.0,585,105,1,True
52042,-1424.0,563,98,1,True
52043,-1534.0,655,100,1,True
52044,-1556.0,686,99,1,True
52045,-1304.0,506,91,1,True
52046,-2831.0,1169,187,1,True
52047,-1667.0,680,112,1,True
52048,-1211.0,494,82,1,True
52049,-1016.0,416,69,1,True
52050,-1437.0,630,92,1,True
52051,-1254.0,474,89,1,True
52052,-2116.0,868,141,1,True
52053,-2242.0,949,146,1,True
52054,-1166.0,521,74,1,True
52055,-2211.0,864,152,1,True
52056,-1290.0,582,81,1,True
52057,-2540.0,1049,168,1,True
52058,-2065.0,817,141,1,True
52059,-1464.0,639,94,1,True
52060,-2067.0,810,142,1,True
52061,-1574.0,659,104,1,True
52062,-2464.0,1018,163,1,True
52063,-1365.0,522,96,1,True
52064,-2534.0,1088,163,1,True
52065,-2881.0,1246,184,1,True
52066,-2835.0,1236,180,1,True
52067,-1437.0,594,96,1,True
52068,-967.0,340,72,1,True
52069,-3363.0,1500,207,0,False
52070,-2368.0,940,161,1,True
52071,-1270.0,517,86,1,True
52072,-2377.0,1030,152,1,True
52073,-3162.0,1347,204,1,True
52074,-1213.0,460,86,1,True
52075,-2453.0,1034,160,1,True
52076,-2314.0,949,154,1,True
52077,-1369.0,589,89,1,True
52078,-2540.0,1067,166,1,True
52079,-1002.0,384,71,1,True
52080,-1152.0,471,78,1,True
52081,-1237.0,484,86,1,True
52082,-1191.0,528,76,1,True
52083,-1623.0,690,106,1,True
52084,-1149.0,450,80,1,True
52085,-1247.0,512,84,1,True
52086,-1816.0,730,123,1,True
52087,-1401.0,594,92,1,True
52088,-2024.0,803,138,1,True
52089,-1118.0,401,82,1,True
52090,-2444.0,998,163,1,True
52091,-1760.0,782,111,1,True
52092,-2515.0,1060,164,1,True
52093,-1018.0,382,73,1,True
52094,-1515.0,654,98,1,True
52095,-973.0,382,68,1,True
52096,-2624.0,1142,167,1,True
52097,-2551.0,1069,167,1,True
52098,-2210.0,971,140,1,True
52099,-866.0,320,63,1,True
52100,-2294.0,920,155,1,True
52101,-3324.0,1365,220,1,True
52102,-1020.0,438,67,1,True
52103,-687.0,285,47,1,True
52104,-875.0,311,65,1,True
52105,-1316.0,545,88,1,True
52106,-2488.0,1024,165,1,True
52107,-1568.0,680,101,1,True
52108,-2375.0,1037,151,1,True
52109,-1319.0,557,87,1,True
52110,-1125.0,444,78,1,True
52111,-1028.0,374,75,1,True
52112,-2396.0,941,164,1,True
52113,-523.0,220,36,1,True
52114,-1710.0,669,118,1,True
52115,-889.0,334,64,1,True
52116,-135.0,84,8,1,True
52117,-505.0,193,37,1,True
52118,-2367.0,966,158,1,True
52119,-1628.0,668,109,1,True
52120,-1983.0,888,124,1,True
52121,-428.0,188,29,1,True
52122,-1946.0,788,131,1,True
52123,-1487.0,581,103,1,True
52124,-1917.0,741,133,1,True
52125,-1643.0,647,113,1,True
52126,-2091.0,897,135,1,True
52127,-1106.0,434,77,1,True
52128,-2473.0,1117,153,1,True
